Id,Coordinates,Order,Distance,Time
9768,"[[0, 0], [26, 5], [12, 1], [8, 40], [26, 29], [21, 26], [8, 55], [27, 22], [4, 20], [22, 45], [28, 27], [28, 46], [13, 17], [15, 14], [14, 32], [18, 44], [3, 71], [9, 4], [27, 21], [22, 74], [14, 4], [0, 0]]","[0, 17, 2, 20, 13, 12, 1, 5, 4, 10, 7, 18, 14, 15, 9, 11, 19, 16, 6, 3, 8, 21]",244.7003164257479,16.421212911605835
9769,"[[0, 0], [34, 9], [126, 27], [102, 8], [70, 13], [50, 7], [29, 5], [57, 25], [51, 20], [70, 17], [113, 26], [46, 17], [69, 13], [82, 23], [24, 4], [115, 8], [123, 27], [98, 27], [42, 22], [133, 18], [39, 27], [0, 0]]","[0, 14, 6, 1, 8, 7, 9, 13, 17, 10, 16, 2, 19, 15, 3, 4, 12, 5, 11, 18, 20, 21]",304.8929536774915,15.458667755126951
9770,"[[0, 0], [141, 27], [76, 105], [26, 53], [30, 56], [28, 70], [107, 91], [46, 64], [2, 40], [81, 33], [120, 2], [35, 103], [42, 28], [142, 8], [86, 58], [108, 47], [146, 11], [78, 16], [31, 38], [67, 87], [58, 4], [0, 0]]","[0, 8, 3, 18, 12, 20, 17, 9, 15, 1, 16, 13, 10, 14, 6, 2, 19, 11, 5, 7, 4, 21]",608.6919068343493,20.03403329849243
9771,"[[0, 0], [18, 19], [16, 20], [77, 16], [91, 18], [29, 9], [91, 1], [28, 22], [44, 25], [52, 10], [10, 26], [4, 15], [33, 23], [9, 26], [61, 22], [85, 16], [56, 23], [37, 11], [50, 3], [7, 17], [44, 10], [0, 0]]","[0, 11, 19, 13, 10, 2, 1, 7, 12, 8, 16, 14, 9, 3, 15, 4, 6, 18, 20, 17, 5, 21]",251.0393337749676,16.04749369621277
9772,"[[0, 0], [31, 33], [28, 81], [27, 89], [16, 14], [3, 58], [33, 97], [9, 87], [21, 6], [15, 35], [5, 39], [24, 33], [25, 80], [21, 14], [24, 82], [28, 108], [16, 75], [19, 58], [27, 108], [32, 42], [33, 92], [0, 0]]","[0, 8, 13, 4, 11, 1, 19, 17, 16, 12, 14, 2, 3, 20, 6, 15, 18, 7, 5, 10, 9, 21]",283.1247464422163,16.359454870224
9773,"[[0, 0], [89, 67], [3, 42], [55, 66], [2, 19], [45, 94], [84, 71], [76, 59], [52, 123], [106, 13], [41, 28], [113, 114], [21, 77], [67, 51], [15, 99], [89, 77], [20, 122], [3, 39], [46, 88], [76, 113], [61, 157], [0, 0]]","[0, 4, 17, 2, 12, 14, 16, 20, 8, 5, 18, 3, 13, 7, 6, 1, 15, 19, 11, 9, 10, 21]",630.5562020292599,14.615283012390137
9774,"[[0, 0], [5, 49], [1, 72], [6, 5], [10, 117], [21, 79], [15, 67], [9, 13], [20, 57], [2, 86], [15, 35], [10, 97], [15, 105], [15, 117], [4, 147], [22, 90], [13, 25], [22, 158], [22, 86], [18, 141], [11, 136], [0, 0]]","[0, 3, 7, 16, 10, 8, 6, 5, 18, 15, 12, 13, 20, 19, 17, 14, 4, 11, 9, 2, 1, 21]",342.39221069020925,16.014084339141846
9775,"[[0, 0], [40, 34], [26, 33], [66, 6], [12, 29], [23, 23], [75, 22], [64, 6], [58, 28], [2, 29], [7, 6], [20, 20], [43, 4], [16, 25], [61, 25], [42, 30], [69, 6], [1, 34], [43, 4], [66, 30], [10, 23], [0, 0]]","[0, 10, 20, 2, 1, 15, 8, 14, 19, 6, 16, 3, 7, 12, 18, 5, 11, 13, 4, 17, 9, 21]",235.66063401739075,15.21199369430542
9776,"[[0, 0], [21, 9], [4, 15], [2, 62], [3, 72], [3, 140], [20, 36], [2, 53], [8, 37], [9, 123], [23, 156], [20, 124], [11, 127], [14, 14], [9, 72], [2, 108], [7, 117], [4, 64], [12, 150], [20, 83], [16, 121], [0, 0]]","[0, 13, 1, 6, 8, 7, 3, 17, 4, 14, 15, 16, 9, 12, 5, 18, 10, 11, 20, 19, 2, 21]",369.18603816036153,18.199888706207275
9777,"[[0, 0], [95, 14], [2, 118], [54, 41], [96, 18], [70, 48], [6, 20], [112, 24], [50, 106], [121, 94], [36, 107], [104, 93], [122, 27], [6, 44], [79, 18], [16, 96], [1, 83], [45, 36], [102, 95], [95, 124], [12, 39], [0, 0]]","[0, 20, 13, 16, 15, 2, 10, 8, 19, 18, 11, 9, 12, 7, 4, 1, 14, 5, 3, 17, 6, 21]",518.0552748176094,15.393365144729614
9778,"[[0, 0], [4, 7], [46, 38], [65, 5], [49, 43], [60, 14], [8, 35], [47, 37], [23, 16], [79, 71], [37, 25], [22, 60], [21, 31], [46, 42], [2, 82], [25, 16], [67, 78], [69, 53], [7, 58], [22, 12], [29, 58], [0, 0]]","[0, 1, 19, 8, 15, 10, 7, 2, 13, 4, 17, 9, 16, 20, 11, 14, 18, 6, 5, 3, 12, 21]",410.3263279114001,13.113494873046877
9779,"[[0, 0], [47, 116], [39, 145], [51, 6], [12, 18], [59, 67], [111, 128], [78, 102], [33, 92], [76, 72], [80, 109], [35, 101], [44, 82], [75, 97], [106, 115], [82, 6], [99, 78], [112, 131], [39, 70], [82, 31], [4, 90], [0, 0]]","[0, 3, 15, 19, 9, 5, 18, 12, 8, 11, 1, 10, 7, 13, 16, 14, 6, 17, 2, 20, 4, 21]",607.8287428482085,14.642539501190186
9780,"[[0, 0], [40, 11], [98, 145], [144, 91], [71, 76], [13, 26], [64, 91], [4, 93], [35, 31], [40, 136], [14, 88], [164, 137], [17, 16], [89, 45], [35, 20], [97, 20], [7, 38], [113, 144], [115, 80], [96, 93], [38, 52], [0, 0]]","[0, 5, 16, 8, 20, 4, 6, 19, 18, 3, 11, 17, 2, 9, 7, 10, 13, 15, 1, 14, 12, 21]",700.1310525643793,16.467254161834717
9781,"[[0, 0], [8, 111], [2, 69], [13, 59], [8, 10], [14, 53], [11, 118], [16, 16], [1, 89], [10, 166], [5, 51], [14, 146], [1, 7], [3, 173], [9, 57], [11, 32], [8, 64], [6, 1], [11, 126], [16, 61], [14, 135], [0, 0]]","[0, 17, 4, 7, 15, 10, 14, 16, 2, 8, 1, 6, 18, 20, 11, 9, 13, 19, 3, 5, 12, 21]",369.9055920636276,18.138591051101685
9782,"[[0, 0], [16, 17], [62, 19], [13, 31], [57, 34], [93, 12], [74, 34], [65, 9], [67, 11], [22, 31], [48, 34], [41, 7], [16, 1], [14, 34], [60, 8], [13, 8], [55, 18], [82, 12], [45, 13], [85, 31], [50, 33], [0, 0]]","[0, 15, 1, 3, 13, 9, 10, 20, 4, 2, 14, 7, 8, 17, 5, 19, 6, 16, 18, 11, 12, 21]",263.19673394326526,18.74091982841492
9783,"[[0, 0], [52, 41], [109, 129], [19, 150], [44, 165], [10, 174], [13, 2], [98, 8], [48, 174], [41, 147], [98, 157], [47, 135], [13, 80], [77, 79], [22, 127], [52, 85], [12, 170], [58, 172], [3, 10], [61, 73], [24, 70], [0, 0]]","[0, 18, 1, 19, 15, 20, 12, 14, 3, 16, 5, 8, 17, 4, 9, 11, 10, 2, 13, 7, 6, 21]",671.9154297760635,16.94276261329651
9784,"[[0, 0], [13, 22], [60, 1], [45, 8], [72, 19], [124, 7], [47, 10], [75, 17], [18, 22], [132, 13], [49, 6], [105, 20], [30, 20], [15, 17], [45, 18], [126, 21], [10, 9], [43, 17], [76, 2], [19, 4], [119, 9], [0, 0]]","[0, 16, 13, 1, 8, 12, 17, 14, 6, 3, 10, 4, 7, 20, 5, 9, 15, 11, 18, 2, 19, 21]",307.4077760157072,16.232556104660034
9785,"[[0, 0], [58, 68], [20, 123], [3, 117], [31, 113], [14, 125], [9, 82], [56, 2], [17, 33], [42, 179], [40, 137], [57, 37], [54, 163], [53, 136], [39, 142], [22, 169], [4, 183], [1, 21], [14, 27], [60, 163], [56, 180], [0, 0]]","[0, 17, 7, 11, 1, 4, 2, 5, 10, 14, 13, 12, 19, 20, 9, 15, 16, 3, 6, 8, 18, 21]",564.8504873158013,16.163919925689697
9786,"[[0, 0], [8, 68], [41, 86], [27, 116], [58, 90], [28, 142], [13, 130], [50, 29], [3, 76], [18, 132], [22, 143], [11, 76], [35, 72], [46, 4], [11, 98], [48, 54], [56, 130], [2, 135], [2, 58], [52, 128], [33, 42], [0, 0]]","[0, 13, 7, 20, 15, 12, 2, 4, 16, 19, 5, 10, 17, 6, 9, 3, 14, 11, 8, 1, 18, 21]",434.971000922283,19.057198524475098
9787,"[[0, 0], [56, 47], [92, 46], [93, 102], [32, 14], [87, 15], [133, 69], [59, 64], [91, 133], [33, 83], [66, 109], [47, 39], [134, 109], [108, 35], [91, 107], [55, 52], [95, 124], [91, 115], [40, 22], [125, 21], [57, 129], [0, 0]]","[0, 4, 18, 11, 1, 15, 7, 9, 10, 20, 8, 16, 17, 14, 3, 12, 6, 19, 13, 2, 5, 21]",548.2715146490069,14.35503625869751
9788,"[[0, 0], [3, 13], [8, 158], [14, 102], [4, 3], [16, 73], [21, 54], [19, 90], [3, 78], [11, 119], [14, 114], [16, 110], [20, 115], [1, 32], [9, 23], [16, 155], [3, 119], [21, 141], [7, 12], [2, 33], [11, 133], [0, 0]]","[0, 4, 18, 14, 19, 6, 5, 7, 3, 11, 10, 9, 16, 20, 2, 15, 17, 12, 8, 13, 1, 21]",351.5940006981872,18.30251622200012
9789,"[[0, 0], [20, 112], [14, 100], [22, 2], [24, 178], [60, 94], [86, 153], [30, 25], [70, 185], [71, 23], [44, 170], [31, 80], [120, 38], [138, 107], [89, 137], [156, 158], [54, 186], [19, 176], [85, 85], [69, 174], [152, 41], [0, 0]]","[0, 3, 9, 12, 20, 13, 15, 14, 6, 19, 8, 16, 10, 4, 17, 1, 2, 11, 5, 18, 7, 21]",748.6109273281475,15.94145393371582
9790,"[[0, 0], [10, 124], [50, 2], [52, 16], [1, 129], [33, 66], [8, 44], [11, 130], [60, 3], [9, 131], [34, 90], [83, 66], [36, 130], [78, 39], [10, 3], [21, 72], [78, 130], [30, 17], [26, 77], [5, 57], [70, 87], [0, 0]]","[0, 14, 17, 3, 2, 8, 13, 11, 20, 10, 18, 15, 1, 7, 9, 4, 12, 16, 5, 19, 6, 21]",543.3755752552682,14.95461130142212
9791,"[[0, 0], [15, 11], [29, 17], [24, 6], [14, 12], [14, 1], [1, 13], [6, 24], [3, 20], [24, 13], [7, 5], [24, 7], [4, 13], [25, 4], [6, 7], [18, 24], [21, 9], [26, 15], [6, 8], [28, 25], [4, 7], [0, 0]]","[0, 20, 18, 14, 10, 5, 4, 1, 16, 13, 3, 11, 9, 17, 2, 19, 15, 7, 8, 12, 6, 21]",119.63019694113956,16.88417387008667
9792,"[[0, 0], [138, 37], [77, 4], [3, 27], [105, 35], [104, 3], [88, 42], [76, 33], [117, 37], [73, 23], [99, 58], [7, 31], [113, 39], [46, 41], [28, 20], [109, 36], [75, 35], [127, 1], [46, 13], [61, 1], [111, 8], [0, 0]]","[0, 3, 11, 14, 18, 19, 2, 9, 6, 10, 4, 15, 12, 8, 1, 17, 20, 5, 7, 16, 13, 21]",429.9525926005889,19.9842312335968
9793,"[[0, 0], [32, 17], [53, 17], [20, 41], [30, 27], [73, 36], [59, 15], [46, 37], [42, 38], [44, 44], [20, 40], [62, 32], [3, 22], [68, 22], [58, 6], [18, 34], [17, 61], [3, 4], [16, 56], [51, 38], [10, 14], [0, 0]]","[0, 17, 20, 12, 15, 10, 3, 18, 16, 9, 8, 7, 19, 11, 5, 13, 6, 14, 2, 4, 1, 21]",264.6007878036358,17.956315517425537
9794,"[[0, 0], [29, 50], [43, 116], [9, 147], [95, 27], [64, 150], [49, 17], [2, 100], [48, 57], [75, 73], [82, 91], [36, 49], [27, 39], [74, 76], [84, 46], [12, 108], [78, 35], [86, 34], [70, 150], [14, 144], [1, 163], [0, 0]]","[0, 12, 1, 11, 8, 9, 13, 10, 14, 17, 4, 16, 6, 2, 5, 18, 20, 3, 19, 15, 7, 21]",640.1462050116739,17.74502730369568
9795,"[[0, 0], [44, 73], [61, 55], [49, 9], [41, 43], [52, 40], [9, 24], [60, 58], [46, 23], [30, 51], [94, 45], [21, 65], [56, 19], [71, 93], [33, 5], [3, 45], [48, 42], [41, 51], [17, 65], [22, 84], [62, 20], [0, 0]]","[0, 6, 15, 18, 11, 9, 17, 4, 16, 5, 2, 7, 1, 19, 13, 10, 20, 12, 8, 3, 14, 21]",413.9490297882581,17.36838412284851
9796,"[[0, 0], [149, 46], [43, 78], [94, 96], [37, 75], [107, 56], [5, 3], [137, 102], [27, 30], [153, 30], [174, 92], [109, 98], [118, 41], [175, 18], [101, 46], [139, 25], [103, 46], [188, 92], [92, 99], [58, 16], [104, 1], [0, 0]]","[0, 6, 19, 20, 5, 3, 18, 11, 7, 10, 17, 1, 9, 13, 15, 12, 16, 14, 2, 4, 8, 21]",648.3289342170883,13.930391788482666
9797,"[[0, 0], [86, 27], [89, 16], [72, 22], [13, 27], [20, 17], [45, 15], [83, 21], [23, 6], [24, 16], [8, 23], [106, 26], [15, 26], [93, 24], [68, 6], [121, 1], [80, 20], [59, 14], [76, 10], [74, 3], [43, 23], [0, 0]]","[0, 10, 12, 4, 5, 9, 20, 17, 14, 19, 18, 16, 7, 1, 13, 11, 15, 2, 3, 6, 8, 21]",313.5343678855007,15.76130485534668
9798,"[[0, 0], [96, 85], [88, 82], [87, 38], [93, 41], [3, 1], [86, 101], [99, 122], [17, 90], [18, 71], [12, 6], [93, 48], [6, 27], [51, 28], [75, 23], [30, 131], [42, 81], [5, 60], [15, 143], [4, 89], [87, 70], [0, 0]]","[0, 5, 10, 12, 9, 16, 2, 20, 11, 4, 3, 14, 13, 1, 6, 7, 15, 18, 8, 19, 17, 21]",604.4777449070615,16.85743546485901
9799,"[[0, 0], [20, 1], [82, 101], [88, 15], [121, 121], [102, 138], [84, 119], [31, 85], [40, 133], [24, 137], [4, 16], [122, 98], [22, 107], [77, 41], [13, 77], [108, 13], [34, 58], [50, 46], [126, 16], [35, 30], [129, 118], [0, 0]]","[0, 10, 19, 17, 16, 7, 14, 12, 9, 8, 6, 2, 5, 20, 4, 11, 18, 15, 3, 13, 1, 21]",626.0292846381526,16.408370971679688
9800,"[[0, 0], [148, 8], [37, 2], [136, 9], [39, 17], [72, 20], [97, 7], [23, 6], [121, 17], [150, 15], [66, 16], [102, 12], [47, 4], [47, 12], [67, 21], [115, 12], [88, 2], [25, 19], [116, 16], [99, 4], [66, 5], [0, 0]]","[0, 7, 17, 4, 13, 10, 14, 5, 6, 19, 11, 15, 18, 8, 3, 1, 9, 16, 20, 12, 2, 21]",339.8149073581173,17.389375686645508
9801,"[[0, 0], [130, 37], [137, 63], [77, 16], [49, 58], [47, 26], [44, 41], [4, 8], [6, 40], [54, 2], [37, 10], [89, 35], [20, 36], [21, 84], [19, 81], [80, 78], [11, 59], [110, 8], [138, 45], [99, 11], [11, 32], [0, 0]]","[0, 7, 20, 12, 6, 5, 10, 9, 3, 11, 19, 17, 1, 18, 2, 15, 4, 13, 14, 16, 8, 21]",492.7824828010848,17.684372425079346
9802,"[[0, 0], [123, 61], [136, 74], [126, 32], [18, 48], [94, 4], [94, 29], [120, 60], [24, 23], [13, 15], [39, 77], [3, 19], [128, 59], [74, 62], [41, 54], [54, 58], [77, 4], [6, 13], [80, 16], [110, 26], [93, 71], [0, 0]]","[0, 17, 9, 8, 4, 10, 15, 13, 20, 7, 1, 12, 2, 3, 19, 6, 5, 16, 18, 14, 11, 21]",472.30363650465387,15.591185808181764
9803,"[[0, 0], [38, 21], [38, 7], [61, 105], [94, 69], [48, 26], [58, 24], [81, 67], [49, 63], [95, 94], [26, 136], [31, 135], [58, 114], [94, 126], [62, 133], [90, 58], [64, 90], [85, 79], [65, 15], [35, 114], [26, 31], [0, 0]]","[0, 2, 1, 5, 6, 18, 8, 16, 3, 12, 19, 10, 11, 14, 13, 9, 17, 4, 15, 7, 20, 21]",500.500385799379,17.483996629714966
9804,"[[0, 0], [10, 68], [11, 6], [7, 77], [12, 47], [11, 11], [10, 68], [5, 33], [4, 51], [5, 26], [3, 11], [5, 58], [10, 78], [7, 87], [11, 75], [1, 15], [1, 73], [5, 23], [7, 65], [1, 54], [2, 41], [0, 0]]","[0, 10, 15, 17, 9, 7, 20, 8, 19, 18, 1, 6, 14, 12, 13, 3, 16, 11, 4, 5, 2, 21]",192.6131611558856,19.645668506622314
9805,"[[0, 0], [15, 31], [76, 49], [127, 31], [10, 37], [77, 12], [139, 52], [52, 43], [153, 48], [145, 1], [124, 30], [112, 26], [27, 3], [126, 18], [139, 21], [18, 11], [62, 15], [64, 28], [140, 26], [106, 40], [2, 43], [0, 0]]","[0, 15, 1, 4, 20, 7, 17, 16, 5, 11, 10, 3, 13, 14, 9, 18, 8, 6, 19, 2, 12, 21]",482.9756098323464,16.70278525352478
9806,"[[0, 0], [10, 134], [37, 120], [19, 138], [38, 151], [16, 51], [32, 145], [41, 13], [12, 66], [5, 169], [8, 65], [19, 120], [23, 137], [18, 94], [25, 70], [1, 126], [9, 98], [4, 61], [5, 138], [24, 78], [12, 146], [0, 0]]","[0, 7, 5, 8, 14, 19, 13, 2, 11, 1, 18, 20, 3, 12, 6, 4, 9, 15, 16, 10, 17, 21]",470.6319839653398,16.600436210632324
9807,"[[0, 0], [158, 72], [88, 9], [55, 49], [8, 63], [17, 15], [53, 49], [58, 31], [30, 41], [68, 48], [12, 24], [48, 57], [18, 70], [15, 25], [27, 16], [18, 65], [69, 61], [135, 16], [141, 16], [65, 38], [154, 2], [0, 0]]","[0, 5, 13, 10, 8, 11, 6, 3, 9, 16, 15, 12, 4, 7, 2, 17, 18, 20, 1, 19, 14, 21]",603.3648078021381,17.803309202194214
9808,"[[0, 0], [87, 62], [120, 75], [2, 56], [41, 22], [26, 48], [12, 127], [129, 118], [92, 32], [57, 66], [82, 92], [112, 86], [70, 58], [97, 70], [24, 89], [43, 44], [120, 96], [9, 75], [79, 127], [48, 6], [57, 128], [0, 0]]","[0, 19, 4, 5, 3, 17, 14, 6, 20, 18, 10, 13, 1, 8, 2, 11, 16, 7, 12, 9, 15, 21]",661.2808072454586,16.984041452407837
9809,"[[0, 0], [142, 20], [21, 38], [96, 99], [39, 72], [136, 96], [114, 22], [15, 6], [17, 53], [31, 38], [137, 44], [124, 52], [170, 97], [82, 45], [131, 35], [145, 64], [120, 59], [8, 36], [153, 14], [59, 54], [41, 52], [0, 0]]","[0, 17, 2, 9, 8, 19, 13, 14, 10, 11, 16, 15, 12, 5, 3, 4, 20, 6, 1, 18, 7, 21]",728.5190028638593,17.04411816596985
9810,"[[0, 0], [3, 51], [12, 36], [1, 114], [21, 20], [10, 164], [16, 50], [22, 56], [11, 101], [7, 143], [10, 119], [22, 11], [12, 4], [2, 128], [8, 66], [9, 39], [16, 104], [22, 135], [19, 86], [10, 10], [1, 22], [0, 0]]","[0, 12, 19, 11, 4, 2, 15, 6, 7, 18, 8, 16, 10, 3, 13, 9, 5, 17, 14, 1, 20, 21]",382.3801590682065,16.906336784362793
9811,"[[0, 0], [111, 81], [144, 68], [85, 44], [76, 102], [185, 23], [130, 94], [80, 77], [21, 72], [11, 47], [76, 126], [105, 38], [113, 43], [80, 65], [129, 143], [26, 69], [67, 140], [171, 91], [59, 23], [80, 42], [170, 125], [0, 0]]","[0, 9, 15, 8, 7, 13, 3, 11, 12, 5, 2, 6, 17, 20, 14, 10, 16, 4, 1, 19, 18, 21]",781.5102175306045,14.750364303588867
9812,"[[0, 0], [6, 17], [46, 59], [46, 48], [54, 13], [44, 21], [40, 29], [42, 50], [19, 43], [5, 29], [24, 82], [33, 87], [30, 16], [48, 71], [18, 69], [37, 53], [47, 50], [50, 72], [50, 14], [9, 6], [18, 39], [0, 0]]","[0, 1, 9, 20, 8, 15, 7, 3, 16, 2, 13, 17, 11, 10, 14, 6, 5, 4, 18, 12, 19, 21]",279.1663762563072,22.643879413604736
9813,"[[0, 0], [1, 21], [8, 75], [10, 85], [4, 26], [11, 37], [3, 142], [9, 31], [3, 25], [2, 1], [5, 100], [12, 55], [4, 24], [5, 59], [1, 52], [2, 128], [4, 21], [1, 137], [1, 25], [11, 33], [2, 49], [0, 0]]","[0, 9, 16, 12, 8, 4, 7, 19, 5, 20, 14, 13, 2, 10, 15, 17, 6, 3, 11, 18, 1, 21]",295.8189550127841,15.279459953308104
9814,"[[0, 0], [11, 18], [35, 27], [101, 69], [47, 78], [23, 59], [34, 28], [47, 47], [53, 15], [102, 28], [10, 59], [32, 13], [77, 92], [103, 47], [6, 3], [106, 79], [36, 78], [72, 52], [10, 80], [35, 87], [95, 48], [0, 0]]","[0, 14, 11, 8, 2, 6, 7, 17, 20, 9, 13, 3, 15, 12, 4, 16, 19, 18, 10, 5, 1, 21]",431.77489074333226,15.62547516822815
9815,"[[0, 0], [44, 11], [42, 31], [29, 11], [18, 116], [34, 24], [2, 41], [12, 98], [19, 31], [41, 88], [19, 82], [23, 46], [2, 127], [40, 74], [15, 122], [6, 104], [3, 7], [1, 27], [33, 21], [35, 14], [39, 28], [0, 0]]","[0, 16, 1, 20, 2, 5, 18, 19, 3, 8, 11, 13, 9, 7, 4, 14, 12, 15, 10, 6, 17, 21]",386.8550023810655,16.823545694351196
9816,"[[0, 0], [10, 24], [5, 93], [7, 28], [6, 115], [3, 64], [1, 78], [10, 97], [10, 100], [11, 109], [10, 122], [11, 116], [9, 35], [5, 104], [1, 35], [9, 76], [7, 77], [10, 8], [10, 61], [7, 124], [9, 119], [0, 0]]","[0, 17, 1, 3, 12, 18, 15, 16, 6, 2, 7, 8, 9, 11, 20, 10, 19, 4, 13, 5, 14, 21]",265.04765464760584,15.0947904586792
9817,"[[0, 0], [13, 41], [10, 97], [44, 158], [18, 25], [6, 34], [5, 101], [45, 167], [45, 185], [39, 184], [47, 90], [28, 100], [12, 148], [47, 57], [29, 95], [37, 130], [16, 179], [19, 59], [4, 49], [1, 44], [45, 5], [0, 0]]","[0, 4, 5, 1, 19, 18, 17, 14, 11, 2, 6, 15, 3, 7, 8, 9, 16, 12, 10, 13, 20, 21]",516.0841462662581,16.342718362808228
9818,"[[0, 0], [11, 93], [4, 85], [4, 106], [9, 102], [7, 49], [2, 102], [8, 110], [9, 113], [5, 23], [10, 58], [3, 10], [3, 66], [5, 18], [9, 7], [9, 116], [8, 116], [11, 9], [9, 64], [6, 43], [9, 38], [0, 0]]","[0, 14, 17, 13, 9, 20, 19, 5, 10, 18, 2, 1, 4, 7, 8, 15, 16, 3, 6, 12, 11, 21]",246.41223694667116,13.553882122039797
9819,"[[0, 0], [13, 10], [63, 9], [105, 7], [139, 9], [138, 3], [7, 10], [85, 8], [122, 11], [22, 5], [23, 2], [23, 4], [101, 8], [89, 2], [82, 6], [96, 6], [29, 2], [26, 10], [42, 10], [14, 8], [133, 7], [0, 0]]","[0, 6, 1, 19, 9, 11, 10, 16, 14, 7, 15, 12, 3, 8, 20, 4, 5, 13, 2, 18, 17, 21]",297.23859816928086,15.284439325332642
9820,"[[0, 0], [78, 10], [80, 9], [4, 11], [63, 9], [58, 13], [57, 9], [76, 4], [16, 8], [89, 9], [88, 9], [67, 6], [3, 14], [4, 8], [30, 2], [59, 8], [76, 14], [35, 5], [7, 7], [47, 8], [60, 13], [0, 0]]","[0, 13, 3, 12, 18, 8, 19, 6, 15, 4, 11, 7, 9, 10, 2, 1, 16, 20, 5, 17, 14, 21]",200.7697338650626,19.178433656692505
9821,"[[0, 0], [5, 109], [27, 118], [69, 56], [48, 51], [77, 115], [49, 58], [13, 44], [33, 37], [78, 94], [58, 26], [6, 80], [29, 61], [35, 11], [68, 125], [78, 106], [71, 90], [61, 7], [74, 107], [32, 77], [14, 70], [0, 0]]","[0, 13, 17, 10, 6, 3, 4, 8, 12, 20, 11, 1, 2, 14, 5, 18, 15, 9, 16, 19, 7, 21]",496.9378919238311,20.948078632354736
9822,"[[0, 0], [8, 8], [7, 1], [10, 9], [4, 8], [6, 4], [5, 4], [6, 4], [19, 1], [19, 5], [15, 2], [19, 9], [11, 3], [22, 13], [22, 12], [1, 7], [15, 4], [2, 13], [18, 10], [18, 13], [19, 4], [0, 0]]","[0, 6, 5, 7, 2, 12, 10, 16, 8, 20, 9, 11, 18, 14, 13, 19, 3, 1, 4, 17, 15, 21]",77.76632803238829,13.773213148117064
9823,"[[0, 0], [13, 3], [24, 21], [20, 11], [34, 36], [7, 47], [24, 6], [13, 42], [10, 14], [32, 40], [30, 12], [1, 24], [23, 9], [15, 8], [31, 36], [31, 41], [32, 2], [1, 6], [15, 2], [7, 43], [13, 36], [0, 0]]","[0, 13, 1, 18, 3, 12, 6, 16, 10, 2, 14, 4, 9, 15, 7, 5, 19, 20, 11, 8, 17, 21]",183.68904591461072,21.8375186920166
9824,"[[0, 0], [101, 54], [49, 43], [14, 88], [177, 38], [33, 20], [117, 26], [77, 8], [30, 16], [140, 17], [174, 68], [97, 91], [175, 11], [104, 51], [164, 59], [81, 140], [49, 56], [97, 112], [122, 119], [120, 22], [76, 88], [0, 0]]","[0, 8, 5, 2, 16, 3, 15, 18, 17, 11, 20, 1, 13, 6, 19, 9, 12, 4, 10, 14, 7, 21]",710.1796570974276,16.740448474884033
9825,"[[0, 0], [17, 96], [4, 26], [12, 54], [13, 85], [13, 52], [7, 105], [6, 32], [12, 16], [5, 126], [5, 77], [17, 1], [17, 125], [21, 36], [6, 30], [18, 99], [19, 113], [18, 49], [1, 117], [13, 8], [5, 115], [0, 0]]","[0, 8, 2, 14, 7, 5, 3, 10, 6, 20, 18, 9, 12, 16, 15, 1, 4, 17, 13, 19, 11, 21]",295.3451510314832,14.102996826171877
9826,"[[0, 0], [26, 9], [32, 17], [26, 31], [29, 24], [2, 27], [20, 34], [27, 13], [26, 15], [28, 39], [9, 10], [25, 13], [39, 3], [7, 25], [17, 21], [23, 15], [29, 51], [4, 52], [16, 37], [11, 40], [8, 12], [0, 0]]","[0, 10, 20, 11, 7, 8, 2, 4, 3, 6, 18, 19, 17, 16, 9, 5, 13, 14, 15, 1, 12, 21]",239.42209165123103,19.512286901474
9827,"[[0, 0], [75, 6], [78, 19], [54, 21], [49, 2], [1, 20], [37, 16], [4, 5], [8, 19], [11, 9], [61, 18], [32, 19], [77, 2], [54, 4], [36, 16], [6, 17], [79, 5], [53, 13], [73, 11], [29, 15], [39, 5], [0, 0]]","[0, 7, 15, 5, 8, 19, 11, 14, 6, 20, 4, 13, 18, 1, 16, 12, 2, 10, 3, 17, 9, 21]",229.35583718327388,17.22574210166931
9828,"[[0, 0], [90, 139], [144, 75], [32, 118], [11, 9], [48, 151], [183, 61], [187, 13], [141, 71], [53, 18], [173, 96], [175, 154], [19, 69], [128, 88], [139, 132], [148, 122], [85, 25], [178, 102], [158, 28], [90, 123], [48, 131], [0, 0]]","[0, 4, 9, 16, 8, 2, 15, 14, 11, 17, 10, 6, 7, 18, 13, 19, 1, 5, 20, 3, 12, 21]",787.624280365018,17.71048331260681
9829,"[[0, 0], [95, 14], [91, 45], [34, 41], [56, 35], [51, 38], [88, 9], [86, 26], [8, 54], [55, 65], [34, 44], [42, 49], [23, 38], [80, 27], [59, 3], [21, 32], [98, 27], [17, 67], [98, 48], [50, 37], [29, 14], [0, 0]]","[0, 20, 15, 12, 3, 10, 11, 19, 5, 4, 14, 6, 1, 16, 7, 13, 2, 18, 9, 17, 8, 21]",387.9533788723461,14.374544382095335
9830,"[[0, 0], [21, 3], [1, 18], [15, 58], [4, 28], [2, 67], [30, 41], [5, 52], [8, 1], [4, 50], [7, 54], [27, 13], [18, 67], [19, 43], [26, 3], [19, 60], [29, 41], [3, 37], [7, 53], [24, 28], [25, 15], [0, 0]]","[0, 8, 1, 14, 11, 20, 19, 6, 16, 13, 3, 15, 12, 5, 10, 18, 7, 9, 17, 4, 2, 21]",189.67752736308077,15.889043807983398
